candidate_id,blink_type,coarse_onset_time,coarse_offset_time,coarse_duration,refined_onset_time,refined_offset_time,refined_duration,onset_offset_seconds,offset_offset_seconds,refined_start_sample,refined_end_sample,refined_lowest_point_sample,coarse_start_sample,coarse_end_sample,threshold_crossing_found,refined_left_threshold,refined_right_threshold,search_window_start_sample,search_window_end_sample,search_window_start_time,search_window_end_time,refinement_succeeded,search_exhausted,extension_seconds_used,extension_attempts,left_interpolated_threshold,right_interpolated_threshold,left_interpolated_threshold_sample,right_interpolated_threshold_sample,left_interpolated_threshold_found,right_interpolated_threshold_found,interpolated_thresholds_found,refinement_used_outward_extension,refinement_fallback_to_coarse,threshold_value,threshold_index,blink_type_original,ear_mean,ear_median,ear_std,ear_var,ear_mad,ear_iqr,ear_skewness,ear_kurtosis,ear_min,ear_max,ear_time_of_min,ear_baseline,ear_blink_depth,max_closing_speed,max_opening_speed,max_negative_slope,max_positive_slope,mean_closing_slope,mean_reopening_slope,max_negative_acceleration,max_positive_acceleration,time_to_close,time_to_reopen,ear_p5,ear_p10,ear_p90,ear_p95,closed_duration_seconds,closed_fraction,time_under_threshold_seconds,time_under_threshold_fraction,auc_below_threshold,classification_threshold,blink_classification,blink_classification_computed,ear_threshold_closing_slope,ear_threshold_opening_slope,refined_closing_slope,refined_opening_slope,interpolated_closing_slope,interpolated_opening_slope
26,HB_CL,747.233333,747.533333,0.3,747.13,747.17,0.04,-0.10333300000002055,-0.36333300000001145,74713,74717,74714.0,74723,74753,True,74713,74717,74713,74763,747.13,747.63,True,False,0.1,1,747.1207175050237,747.1698634877836,74712.0,74717.0,True,True,True,True,False,0.26,0,HB_CL,0.2509393984079361,0.25136399269104004,0.01512430179525838,0.00022874450479405583,0.009018152952194214,0.013659834861755371,-1.2535236431986225,5.20208683982572,0.24953404068946838,0.2732243537902832,747.14,0.24920625627040863,-0.00032778441905975675,-0.36925971508026123,0.5393803119659424,-0.36925971508026123,0.5393803119659424,-0.25613829493522644,0.2847548574209213,5.401372909545898,31.419172883033752,0.01,0.03,0.2307011902332306,0.2325592339038849,0.2666760265827179,0.2706989824771881,0.04,0.8,0.04,0.8,0.0003219319224357609,0.26,HB_CL,full,-0.36925971508026123,0.3513197104136149,-0.36925971508026123,0.3513197104136149,-0.5427699747041301,0.3504600462737599
27,HB_CL,751.033333,751.4,0.366667,750.98,751.03,0.05,-0.053332999999952335,-0.37000000000000455,75098,75103,75100.0,75103,75140,True,75098,75103,75098,75145,750.98,751.45,True,False,0.0,0,750.9426100464899,751.0229128788279,75094.0,75102.0,True,True,True,False,False,0.26,0,HB_CL,0.2358038697678309,0.25542034208774567,0.0489369367185441,0.00239482377539479,0.009524181485176086,0.02098788693547249,-1.6178874102662812,4.2471409664619,0.25011929869651794,0.2830463945865631,751.0,0.25220547914505004,0.0020861804485320934,-0.22417008876800537,1.0698109865188599,-0.22417008876800537,1.0698109865188599,-0.17442007859547934,0.5417659878730774,-0.4029273986816406,45.846402645111084,0.02,0.03,0.12135611660778522,0.1475977897644043,0.2718336433172226,0.27786165475845337,0.05,0.8333333333333334,0.05,0.8333333333333334,0.00035170632600784347,0.26,HB_CL,full,-0.22417008876800537,0.5820860465367635,-0.22417008876800537,0.5820860465367635,-0.17216778720240292,0.43122915185325417
28,HB_M,758.7,758.8000000000001,0.1,758.65,758.68,0.03,-0.05000000000006821,-0.12000000000011823,75865,75868,75865.0,75870,75880,True,75865,75868,75865,75885,758.65,758.85,True,False,0.0,0,758.6250902650156,758.6766422871884,75863.0,75868.0,True,True,True,False,False,0.26,0,HB_M,0.2578075459847848,0.2575150281190872,0.005525356368163685,3.0529562995206985e-05,0.004513874650001526,0.007547788321971893,-0.0306431947872227,2.0039999708322127,0.24817518889904022,0.26758110523223877,758.65,0.26384411096572874,0.015668922066688518,0.11146813631057739,0.7485538721084595,0.11146813631057739,0.7485538721084595,0.11146813631057739,0.46595875173807144,8.73759388923645,27.48548984527588,0.0,0.03,0.24939536601305007,0.25003519654273987,0.26411429047584534,0.2668866470456123,0.03,0.75,0.03,0.75,0.0002750705063343051,0.26,HB_M,full,,0.4779413342475891,,0.4779413342475891,-0.47470641933296714,0.44383618483346354
29,B_CL,839.1,839.5,0.4,839.11,839.46,0.35,0.009999999999990905,-0.03999999999996362,83911,83946,83920.0,83910,83950,True,83911,83946,83905,83955,839.05,839.55,True,False,0.0,0,839.1041735451277,839.4547871710496,83910.0,83945.0,True,True,True,False,False,0.26,0,B_CL,0.22199948304998024,0.22328705340623856,0.05839109477398695,0.0034095199489047262,0.05727524310350418,0.10880769416689873,-0.25920656232165423,1.7491053869979127,0.11314694583415985,0.30320537090301514,839.2,0.2909188878536224,0.17777194201946256,-2.5129422545433044,1.2695737183094025,-2.5129422545433044,1.2695737183094025,-1.4394081383943558,0.5672587564697972,-71.94284349679947,120.89090421795845,0.09,0.26,0.12594575248658657,0.14409393817186356,0.29207001626491547,0.29451601952314377,0.35000000000000003,0.9722222222222222,0.35000000000000003,0.9722222222222222,0.026335135683417325,0.26,B_CL,full,-1.5125110745429993,0.5902404395433573,-1.5125110745429993,0.5902404395433573,-1.532489690465896,0.5763753864094079
30,HB_CL,850.2,850.5333330000001,0.333333,850.25,850.46,0.21,0.049999999999954525,-0.07333300000004783,85025,85046,85029.0,85020,85053,True,85025,85046,85015,85058,850.15,850.58,True,False,0.0,0,850.2422530737845,850.4567217720634,85024.0,85046.0,True,True,True,False,False,0.26,0,HB_CL,0.24997934699058533,0.2493784874677658,0.03796612671392237,0.00144142677765761,0.028710193932056427,0.05819978937506676,0.008159223782876571,2.0713644282883448,0.17729414999485016,0.3158642053604126,850.29,0.2953251397609711,0.11803098976612092,-2.166137844324112,1.7115205526351929,-2.166137844324112,1.7115205526351929,-1.6355924308300018,0.5108212431271871,-52.33891308307648,108.79531502723694,0.04,0.17,0.1873479589819908,0.20585004091262818,0.3028077125549316,0.3102761924266815,0.21,0.9545454545454546,0.21,0.9545454545454546,0.008839863157272341,0.26,HB_CL,full,-1.8241818994283676,0.5195094382061678,-1.8241818994283676,0.5195094382061678,-1.7321711900756667,0.49607108286793145
31,HB_CL,902.1,902.5,0.4,902.15,902.32,0.17,0.049999999999954525,-0.17999999999994998,90215,90232,90222.0,90210,90250,True,90215,90232,90205,90255,902.05,902.55,True,False,0.0,0,902.145139766131,902.3189334617018,90215.0,90232.0,True,True,True,False,False,0.26,0,HB_CL,0.24042790696809166,0.24185467511415482,0.03054079079380158,0.0009327399023107555,0.022864490747451782,0.04666430130600929,-0.42899516458666254,2.385635041012477,0.17540009319782257,0.2939388155937195,902.22,0.2927357506752014,0.11733565747737884,-1.7423339188098907,1.6560912132263184,-1.7423339188098907,1.6560912132263184,-1.0408315807580948,0.8351099762049589,-49.772560596466064,90.05755186080933,0.07,0.1,0.1808061644434929,0.1940199226140976,0.27274593710899353,0.28095625042915345,0.17,0.9444444444444444,0.17,0.9444444444444444,0.007434369903802874,0.26,HB_CL,full,-1.1790537408420017,0.863661915063858,-1.1790537408420017,0.863661915063858,-1.130104762298997,0.8551192422355774
32,HB_M,903.9,904.266667,0.366667,903.91,904.2,0.29,0.009999999999990905,-0.06666699999993853,90391,90420,90399.0,90390,90427,True,90391,90420,90385,90432,903.85,904.32,True,False,0.0,0,903.9073363076214,904.1924021931927,90391.0,90419.0,True,True,True,False,False,0.26,0,HB_M,0.2517025575041771,0.24508687108755112,0.02874814340611902,0.0008264557492987845,0.0196385458111763,0.03658058121800423,0.39664522360299437,2.319164487976,0.2018338292837143,0.30636724829673767,903.99,0.29696605205535886,0.09513222277164457,-0.9323291480541229,1.0073840618133545,-0.9323291480541229,1.0073840618133545,-0.6362448963854048,0.2989732745018872,-31.797513365745544,54.53385412693024,0.08,0.21,0.208122668415308,0.21970448642969131,0.3008886635303497,0.3039948597550392,0.29,0.9666666666666667,0.29,0.9666666666666667,0.00828427695631981,0.26,HB_M,full,-0.6874600425362587,0.3015044899213882,-0.6874600425362587,0.3015044899213882,-0.7036483496274594,0.2873791523637524
33,HB_M,907.966667,908.066667,0.1,908.0,908.04,0.04,0.033332999999970525,-0.026667000000088592,90800,90804,90801.0,90797,90807,True,90800,90804,90792,90812,907.92,908.12,True,False,0.0,0,907.9923902238464,908.0360950358288,90799.0,90804.0,True,True,True,False,False,0.26,0,HB_M,0.2757487738132477,0.27600231766700745,0.023044954957750212,0.0005310699490047361,0.015583634376525879,0.02745947241783142,-0.3869878261202503,2.3090601162064313,0.22755366563796997,0.3086443841457367,908.01,0.2924504482746124,0.06489678263664245,-1.318998634815216,1.8675938248634338,-1.318998634815216,1.8675938248634338,-0.8859235793352127,1.0620549321174622,8.728355169296265,118.60813945531845,0.01,0.03,0.23349807560443878,0.24389297068119048,0.30630927681922915,0.30779159665107725,0.04,0.8,0.04,0.8,0.0009139905214309696,0.26,HB_M,full,-1.318998634815216,1.32464071114858,-1.318998634815216,1.32464071114858,-1.8425182738887464,1.2433910639132713
34,HB_CL,922.566667,923.0333340000001,0.466667,922.52,922.54,0.02,-0.0466670000000704,-0.49333400000011807,92252,92254,92252.0,92257,92304,True,92252,92254,92252,92309,922.52,923.09,True,False,0.0,0,922.4902470779439,922.5384072910362,92249.0,92254.0,True,True,True,False,False,0.26,0,HB_CL,0.2599491140116816,0.2602039873600006,0.0190062286741764,0.0003612367284150851,0.011385887861251831,0.020917043089866638,0.13316162303127257,2.379480812770695,0.25038671493530273,0.29816144704818726,922.52,0.2817255067825317,0.031338791847228986,0.36117732524871826,0.7138460874557495,0.36117732524871826,0.7138460874557495,0.36117732524871826,0.5375117063522339,17.633438110351562,17.633438110351562,0.0,0.02,0.23161476850509644,0.23254637122154237,0.28526425957679746,0.2932742238044739,0.02,0.6666666666666666,0.02,0.6666666666666666,0.00015614796876907368,0.26,HB_CL,full,,0.5375117063522339,,0.5375117063522339,-0.32310389704142894,0.5222542005669245
35,B_CL,929.633333,930.0666659999999,0.433333,929.58,929.61,0.03,-0.053332999999952335,-0.4566659999999274,92958,92961,92958.0,92963,93006,True,92958,92961,92958,93011,929.58,930.11,True,False,0.0,0,,,,,False,False,False,False,False,0.26,0,B_CL,0.2445272064457337,0.24399375170469284,0.02076833703666699,0.00043132382326859387,0.011961765587329865,0.025236692279577255,-1.5489942524161868,6.308219524888373,0.230789452791214,0.26849621534347534,929.58,0.2473828065395355,0.01659335374832152,0.966411828994751,1.172599196434021,0.966411828994751,1.172599196434021,0.966411828994751,1.0784059762954712,-13.498365879058838,17.05855131149292,0.0,0.03,0.21453042924404145,0.22926553189754487,0.26541882157325747,0.26727194637060164,0.03,0.75,0.03,0.75,0.0005522757649421695,0.26,B_CL,full,,1.1038700739542644,,1.1038700739542644,,
36,B_CL,930.333333,930.733333,0.4,930.37,930.71,0.34,0.03666699999996581,-0.02333299999997962,93037,93071,93042.0,93033,93073,True,93037,93071,93028,93078,930.28,930.78,True,False,0.0,0,930.3600329367488,930.7013872189032,93036.0,93070.0,True,True,True,False,False,0.26,0,B_CL,0.20862029709599234,0.22947244346141815,0.06913128485174606,0.004779134545253256,0.03907550871372223,0.10725744813680649,-0.8004738027262948,2.142568293655027,0.07016348093748093,0.28035640716552734,930.42,0.26167237758636475,0.19150889664888382,-4.287199676036835,2.259078249335289,-4.287199676036835,2.259078249335289,-3.082438806692759,0.6246183067560196,-53.564272820949554,147.3185233771801,0.05,0.29,0.08351545929908752,0.09480645060539246,0.27271429300308225,0.27552021145820615,0.34,0.9714285714285714,0.34,0.9714285714285714,0.0303046337902546,0.26,B_CL,full,-3.344958871603012,0.6651570313963397,-3.344958871603012,0.6651570313963397,-3.165679771033097,0.6746451377659093
37,HB_M,939.166667,939.5666669999999,0.4,939.12,939.15,0.03,-0.046666999999956715,-0.41666699999996126,93912,93915,93913.0,93917,93957,True,93912,93915,93912,93962,939.12,939.62,True,False,0.0,0,939.1160655101912,939.1438724817707,93912.0,93914.0,True,True,True,False,False,0.26,0,HB_M,0.25955771779020625,0.261493444442749,0.015409490280688028,0.0002374523907106188,0.00866129994392395,0.01639009267091751,-0.4591728522284038,2.8773332045090765,0.24912254512310028,0.2872777283191681,939.13,0.2702768504619598,0.021154305338859536,-0.5268469452857971,1.1746466159820557,-0.5268469452857971,1.1746466159820557,-0.23691877722740173,0.7104707260926565,27.089044451713562,71.53015583753586,0.01,0.02,0.23155829086899757,0.23714646250009538,0.2781276166439056,0.2822467729449272,0.03,0.75,0.03,0.75,0.0002103523790836337,0.26,HB_M,full,-0.5268469452857971,0.90375617146492,-0.5268469452857971,0.90375617146492,-0.7806137882457191,0.784103021845057
38,HB_CL,956.666667,957.0,0.333333,956.73,957.05,0.32,0.06333300000005693,0.049999999999954525,95673,95705,95681.0,95667,95700,True,95673,95705,95662,95705,956.62,957.05,True,False,0.0,0,956.7205540083564,957.0430888062355,95672.0,95704.0,True,True,True,False,False,0.26,0,HB_CL,0.2444310579097496,0.2462550848722458,0.028933188027780478,0.0008371293694508996,0.02413611114025116,0.05018383264541626,0.005216381851157891,2.050708292914375,0.18989592790603638,0.30364057421684265,956.81,0.2778871214389801,0.08799119353294371,-1.6034319996833801,1.0146722197532654,-1.6034319996833801,1.0146722197532654,-0.6092603007952372,0.3027936518192291,-65.59565663337708,69.48251277208328,0.08,0.24,0.19858957827091217,0.2113984376192093,0.27489509582519533,0.28900879025459286,0.32,0.9696969696969697,0.32,0.9696969696969697,0.011239674609899525,0.26,HB_CL,full,-0.6032170727849007,0.3109284987052282,-0.6032170727849007,0.3109284987052282,-0.7837586772290659,0.30076121297360825
39,HB_CL,1022.966667,1023.333334,0.366667,1023.04,1023.38,0.34,0.07333299999993415,0.04666599999995924,102304,102338,102312.0,102297,102334,True,102304,102338,102292,102339,1022.92,1023.39,True,False,0.0,0,1023.0335332385115,1023.3746869258073,102303.0,102337.0,True,True,True,False,False,0.26,0,HB_CL,0.22063171457160602,0.23616662621498108,0.059867517572205785,0.003584119660258368,0.024240553379058838,0.05900370329618454,-1.0976208118180397,3.6938494297025315,0.17057685554027557,0.3044753968715668,1023.12,0.2984443616867065,0.12786750614643094,-1.746974140405655,1.3278290629386902,-1.746974140405655,1.3278290629386902,-0.9827747941017151,0.33582926348403647,-56.875310838222504,70.25174796581268,0.08,0.26,0.07859829291701317,0.12422208338975907,0.2905896484851837,0.2983537524938583,0.34,0.9714285714285714,0.34,0.9714285714285714,0.011580379122495654,0.26,HB_CL,full,-1.108473725616932,0.35098705154198867,-1.108473725616932,0.35098705154198867,-1.034190976050468,0.3511100704375821
40,B_CL,1023.366667,1023.833334,0.466667,1023.32,1023.38,0.06,-0.046666999999956715,-0.45333400000004076,102332,102338,102335.0,102337,102384,True,102332,102338,102332,102389,1023.32,1023.89,True,False,0.0,0,,,,,False,False,False,False,False,0.26,0,B_CL,0.2020650643993307,0.23616662621498108,0.06821889385059735,0.004653817478199068,0.017386019229888916,0.08367807418107986,-1.0469689383434526,2.379870196333307,0.24610848724842072,0.2618334889411926,1023.35,0.21603451132774354,-0.030073975920677176,-0.527818500995636,0.6137050688266754,-0.527818500995636,0.6137050688266754,-0.3099115565419197,0.41498560458421707,-21.4250385761261,49.29564893245697,0.03,0.03,0.07432477846741677,0.07824407070875168,0.25835350155830383,0.2583778858184814,0.06,0.8571428571428571,0.06,0.8571428571428571,0.0004513214290142065,0.26,B_CL,full,-0.40861417849858606,0.5241667230923971,-0.40861417849858606,0.5241667230923971,,
41,HB_M,1027.933333,1028.0333329999999,0.1,1027.88,1027.9,0.02,-0.05333299999983865,-0.1333329999997659,102788,102790,102788.0,102793,102803,True,102788,102790,102788,102808,1027.88,1028.08,True,False,0.0,0,1027.8742774246596,1027.8910628612707,102787.0,102789.0,True,True,True,False,False,0.26,0,HB_M,0.26854249057562457,0.26415807008743286,0.020192742823115093,0.00040774686272046604,0.0064189136028289795,0.018822714686393738,-0.1863078354677129,3.6484120604315047,0.2577391564846039,0.30534499883651733,1027.88,0.27353836059570313,0.015799204111099252,0.18398761749267578,0.39606988430023193,0.18398761749267578,0.39606988430023193,0.18398761749267578,0.29002875089645386,10.604113340377808,10.604113340377808,0.0,0.02,0.23928472250699998,0.2558144748210907,0.298203045129776,0.3034012645483017,0.02,0.6666666666666666,0.02,0.6666666666666666,2.681810855865496e-05,0.26,HB_M,full,,0.29002875089645386,,0.29002875089645386,-0.39507448672262374,0.2043633613488348
42,HB_CL,1028.466667,1028.6999999999998,0.233333,1028.42,1028.6,0.18,-0.04666699999984303,-0.09999999999990905,102842,102860,102846.0,102847,102870,True,102842,102860,102842,102875,1028.42,1028.75,True,False,0.0,0,1028.3859306423305,1028.5966590469982,102839.0,102860.0,True,True,True,False,False,0.26,0,HB_CL,0.21858802265845811,0.25439995527267456,0.060182169257269616,0.0036218934965106483,0.02125406265258789,0.0725112035870552,-0.9814656195302137,2.6197709829486544,0.08606620877981186,0.27924561500549316,1028.46,0.26029870510101316,0.1742324963212013,-3.5568833351135254,2.590421587228775,-3.5568833351135254,2.590421587228775,-2.0771779119968414,1.1852240314086278,-86.1133262515068,114.6003045141697,0.04,0.14,0.09229547157883644,0.10988803654909134,0.27111823558807374,0.27592534720897677,0.18,0.9473684210526315,0.18,0.9473684210526315,0.016609528961777687,0.26,HB_CL,full,-2.2184712812304497,1.2624530387776238,-2.2184712812304497,1.2624530387776238,-2.3482556983458402,1.272757238110595
43,B_CL,1032.166667,1032.7666669999999,0.6,1032.26,1032.78,0.52,0.09333300000002964,0.013333000000102402,103226,103278,103248.0,103217,103277,True,103226,103278,103212,103282,1032.12,1032.82,True,False,0.0,0,1032.255345693126,1032.7791961810683,103226.0,103278.0,True,True,True,False,False,0.26,0,B_CL,0.21606158791747812,0.23205207288265228,0.057258498779196365,0.003278535682447232,0.028947070240974426,0.07093264162540436,-0.8728186336365723,2.4829136980308046,0.0998305082321167,0.2930367588996887,1032.48,0.27820258736610415,0.17837207913398745,-2.749214321374893,1.4037758111953735,-2.749214321374893,1.4037758111953735,-0.6956337100785711,0.538154931799058,-101.47906839847565,67.40987300872803,0.22,0.3,0.10390369743108749,0.10892292708158494,0.2743030786514282,0.2824077248573303,0.52,0.9811320754716981,0.52,0.9811320754716981,0.03411178108751775,0.26,B_CL,full,-0.7058829069137573,0.5372287829717001,-0.7058829069137573,0.5372287829717001,-0.7129598092132944,0.5353326743543211
44,B_CL,1035.866667,1036.166667,0.3,1035.77,1036.25,0.48,-0.09666700000002493,0.08333300000003874,103577,103625,103602.0,103587,103617,True,103577,103625,103577,103627,1035.77,1036.27,True,False,0.1,1,,,,,False,False,False,True,False,0.26,0,B_CL,0.19648706610651984,0.2297161966562271,0.06404027286801169,0.004101156549009393,0.03772638738155365,0.11182084679603577,-0.3509276075097613,1.6296343249758103,0.08162132650613785,0.3009907007217407,1036.02,0.24519966185092926,0.1635783353447914,-2.7537964284420013,2.568117529153824,-2.7537964284420013,2.568117529153824,-0.5958189471409872,0.7472838740795851,-91.02661162614822,108.26710611581802,0.25,0.23,0.09465191811323166,0.10443305522203446,0.2603465259075165,0.2718762576580047,0.48,0.9795918367346939,0.48,0.9795918367346939,0.042654047864675526,0.26,B_CL,full,-0.6214434206485748,0.7829611392124839,-0.6214434206485748,0.7829611392124839,,
45,HB_CL,1037.9,1038.0,0.1,1037.86,1038.18,0.32,-0.040000000000190994,0.18000000000006366,103786,103818,103793.0,103790,103800,True,103786,103818,103770,103820,1037.7,1038.2,True,False,0.2,3,1037.856366727543,1038.1761733649914,103786.0,103818.0,True,True,True,True,False,0.26,0,HB_CL,0.2471414422089199,0.24985893070697784,0.029756318491727024,0.0008854384901810956,0.022429361939430237,0.04742889106273651,-0.25526998114481303,2.1754123313091704,0.18617890775203705,0.2959090769290924,1037.93,0.27934847354888914,0.0931695657968521,-1.6421392560005188,1.0334394872188568,-1.6421392560005188,1.0334394872188568,-0.902590062469244,0.29749976327786076,-46.470947563648224,77.53793150186539,0.07,0.25,0.19534991681575775,0.20683121979236602,0.28828384876251223,0.2906204640865326,0.32,0.9696969696969697,0.32,0.9696969696969697,0.009966735464334492,0.26,HB_CL,full,-1.0254504425185067,0.30650442838668823,-1.0254504425185067,0.30650442838668823,-1.0025507462132623,0.29987440863292697
46,B_CL,1084.033333,1084.6000000000001,0.566667,1084.05,1084.58,0.53,0.016666999999870313,-0.020000000000209184,108405,108458,108423.0,108403,108460,True,108405,108458,108398,108465,1083.98,1084.65,True,False,0.0,0,1084.042002190057,1084.572660162882,108404.0,108457.0,True,True,True,False,False,0.26,0,B_CL,0.2102213895602806,0.23561786860227585,0.06396318485898372,0.0040912890173045256,0.02683473378419876,0.07529885694384575,-0.941504780846152,2.5841972009550758,0.06833328306674957,0.2922613024711609,1084.23,0.26959303140640256,0.201259748339653,-2.576056495308876,2.2704027593135834,-2.576056495308876,2.2704027593135834,-0.9587290451714867,0.538111985143688,-74.99054074287415,98.85601699352264,0.18,0.35000000000000003,0.08440440073609352,0.09707141593098641,0.2709500312805176,0.2779408201575279,0.53,0.9814814814814815,0.53,0.9814814814814815,0.038758571210503585,0.26,B_CL,full,-1.0095030897193484,0.5519703882081167,-1.0095030897193484,0.5519703882081167,-1.019515690057048,0.5593492844959579
47,HB_CL,1087.733333,1088.0,0.266667,1087.7,1087.74,0.04,-0.03333299999985684,-0.2599999999999909,108770,108774,108772.0,108773,108800,True,108770,108774,108768,108805,1087.68,1088.05,True,False,0.0,0,1087.6954199834965,1087.7394430621882,108770.0,108774.0,True,True,True,False,False,0.26,0,HB_CL,0.24181956827640533,0.2613047957420349,0.0476052359787501,0.002266258492592483,0.015290230512619019,0.0359133780002594,-1.2491295958216733,3.000262730014437,0.24682901799678802,0.2815209925174713,1087.72,0.27800499558448794,0.03117597758769991,-0.7165759801864624,0.8986473083496094,-0.7165759801864624,0.8986473083496094,-0.3403283655643463,0.5754284560680389,21.507367491722107,56.6023588180542,0.02,0.02,0.14259122908115388,0.14927567541599274,0.2790475070476532,0.2811372697353363,0.04,0.8,0.04,0.8,0.00037225746512413064,0.26,HB_CL,full,-0.4484735429286957,0.6835736334323883,-0.4484735429286957,0.6835736334323883,-0.5358410561420228,0.6774129443048373
48,HB_CL,1093.3,1093.7,0.4,1093.31,1093.67,0.36,0.009999999999990905,-0.029999999999972715,109331,109367,109347.0,109330,109370,True,109331,109367,109325,109375,1093.25,1093.75,True,False,0.0,0,1093.3074958443572,1093.6607693479887,109331.0,109366.0,True,True,True,False,False,0.26,0,HB_CL,0.23400987737011492,0.24892917275428772,0.041513531231918,0.0017233732753434308,0.026274144649505615,0.06300485134124756,-0.5037304491816357,2.07234747919619,0.152027890086174,0.3017614185810089,1093.47,0.28978726744651795,0.13775937736034394,-1.5094898641109467,1.3558834791183472,-1.5094898641109467,1.3558834791183472,-0.6319907219970927,0.5648392296972728,-45.681484043598175,56.05638027191162,0.16,0.2,0.1596594750881195,0.17073728740215302,0.2758935570716858,0.2844099104404449,0.36,0.972972972972973,0.36,0.972972972972973,0.017390217936038975,0.26,HB_CL,full,-0.6605631671845913,0.5779153853654861,-0.6605631671845913,0.5779153853654861,-0.6644267618061204,0.565982486454053
49,HB_CL,1122.666667,1123.1,0.433333,1122.68,1123.07,0.39,0.013333000000102402,-0.029999999999972715,112268,112307,112282.0,112267,112310,True,112268,112307,112262,112315,1122.62,1123.15,True,False,0.0,0,1122.6730131736526,1123.0625124219957,112267.0,112306.0,True,True,True,False,False,0.26,0,HB_CL,0.23541068956255912,0.24568980932235718,0.038734744826113665,0.0015003804567441392,0.013544566929340363,0.02589302882552147,-1.3683905750837577,4.316475049004254,0.12633343040943146,0.28192195296287537,1122.82,0.28015188574790956,0.1538184553384781,-2.8809696435928345,1.8300071358680725,-2.8809696435928345,1.8300071358680725,-0.8600026865800222,0.527241166967612,-117.88666248321533,107.68715292215347,0.14,0.25,0.14246088936924933,0.17762133479118347,0.27927232086658477,0.2803042083978653,0.39,0.975,0.39,0.975,0.01551658018827439,0.26,HB_CL,full,-0.873130772794996,0.5518447756767273,-0.873130772794996,0.5518447756767273,-0.9093778872042588,0.5511741150846476
50,HB_CL,1133.566667,1133.9666670000001,0.4,1133.57,1133.97,0.4,0.003332999999884123,0.003332999999884123,113357,113397,113371.0,113357,113397,True,113357,113397,113352,113402,1133.52,1134.02,True,False,0.0,0,1133.5680042170227,1133.9639497002534,113357.0,113396.0,True,True,True,False,False,0.26,0,HB_CL,0.22510295287996043,0.2322378158569336,0.04368560777040751,0.0019084323262698892,0.035317808389663696,0.07197883725166321,-0.5925407595293715,3.1549000028215284,0.17271387577056885,0.29008948802948,1133.71,0.2794994342327118,0.10678555846214294,-1.2146413326263428,0.9588263928890228,-1.2146413326263428,0.9588263928890228,-0.5965610345204672,0.34092736464959605,-42.639002203941345,45.931488275527954,0.14,0.26,0.17271387577056885,0.17782196402549744,0.28260746598243713,0.2881961464881897,0.4,0.975609756097561,0.4,0.975609756097561,0.018189462214708334,0.26,HB_CL,full,-0.6071433424949645,0.3501415252685547,-0.6071433424949645,0.3501415252685547,-0.6147092709320559,0.3437142242828524
51,HB_CL,1134.0,1134.3,0.3,1133.95,1133.97,0.02,-0.049999999999954525,-0.32999999999992724,113395,113397,113395.0,113400,113430,True,113395,113397,113395,113435,1133.95,1134.35,True,False,0.0,0,,,,,False,False,False,False,False,0.26,0,HB_CL,0.22199923869060434,0.2336706519126892,0.04665423098648843,0.0021766172689406172,0.018354982137680054,0.03685847669839859,-1.4844272445383035,4.365295576102757,0.2485674023628235,0.2696150839328766,1133.95,0.20240086674690247,-0.04616653561592102,0.6199151277542114,0.8984118700027466,0.6199151277542114,0.8984118700027466,0.8984118700027466,0.759163498878479,-13.924837112426758,-13.924837112426758,0.0,0.02,0.11491317972540856,0.14896096289157867,0.26679463386535646,0.2686390221118927,0.02,0.6666666666666666,0.02,0.6666666666666666,0.0001388107657432558,0.26,HB_CL,full,,0.759163498878479,,0.759163498878479,,
52,B_CL,1134.866667,1135.233334,0.366667,1134.9,1135.2,0.3,0.03333300000008421,-0.033333999999968,113490,113520,113500.0,113487,113524,True,113490,113520,113482,113529,1134.82,1135.29,True,False,0.0,0,1134.8973320687799,1135.1975578603108,113490.0,113520.0,True,True,True,False,False,0.26,0,B_CL,0.22326483869669483,0.226771742105484,0.06056283952961265,0.0036678575318896127,0.04193650186061859,0.08825984597206116,-0.29764296603258655,1.923887025891115,0.11232542991638184,0.3162502646446228,1135.0,0.30268882274627684,0.190363392829895,-3.381374478340149,2.7140408754348755,-3.381374478340149,2.7140408754348755,-1.4128605750474064,0.7296697192248844,-139.03241604566574,123.80125001072884,0.1,0.2,0.1239439956843853,0.1308738887310028,0.30139899253845215,0.31032559275627136,0.3,0.967741935483871,0.3,0.967741935483871,0.023370646342635158,0.26,B_CL,full,-1.4215067028999329,0.7532162964344025,-1.4215067028999329,0.7532162964344025,-1.4383709531165667,0.7475003518023002
53,HB_CL,1138.366667,1138.833334,0.466667,1138.43,1138.82,0.39,0.06333300000005693,-0.01333399999998619,113843,113882,113853.0,113837,113884,True,113843,113882,113832,113889,1138.32,1138.89,True,False,0.0,0,1138.4207356318468,1138.811522138508,113842.0,113881.0,True,True,True,False,False,0.26,0,HB_CL,0.23397373159726462,0.22421542555093765,0.032737726326094146,0.0010717587250022376,0.02652738243341446,0.05638947710394859,0.02068674413780424,1.8106343149076392,0.17004065215587616,0.28397640585899353,1138.53,0.27800035834312437,0.1079597061872482,-1.4123305678367615,1.5216387808322906,-1.4123305678367615,1.5216387808322906,-0.7522648708386854,0.3559580941994985,-67.80985742807388,83.93611758947372,0.1,0.29,0.18584723621606827,0.19226705580949782,0.27745979726314546,0.2791604369878769,0.39,0.975,0.39,0.975,0.01833154960870743,0.26,HB_CL,full,-0.7828278839588165,0.35154495773644284,-0.7828278839588165,0.35154495773644284,-0.8233182451393691,0.3195462648900765
